SaleID,ProductID,CustomerID,SaleDate,Quantity,SalePrice,DiscountApplied,ProfitAmount,PaymentMode
31886,282,3524,2022-12-31,2,2515.14,0,472.81,Card
31887,70,6018,2021-11-11,2,2885,0,724.54,UPI
31888,269,2468,2024-11-12,3,1525.71,0,165.6,GPay
31889,225,4955,2023-11-04,3,911.65,0,277.36,PhonePe
31890,202,6924,2025-03-06,1,2716.1,0.24,249.08,Cash
31891,93,5648,2020-09-08,3,805.29,0,120.52,GPay
31892,162,6557,2021-07-30,3,2548.49,0.26,-394.02,PayPal
31893,209,5335,2023-10-04,1,674.52,0.1,44.38,UPI
31894,66,2339,2020-04-13,1,1123.11,0,360.7,Paytm
31895,258,286,2024-02-15,3,2581.42,0,759.49,PhonePe
31896,222,4565,2021-07-11,1,2530.95,0,624.79,PhonePe
31897,249,5125,2022-06-21,3,553.46,0.17,10.48,PhonePe
31898,211,3780,2023-11-13,1,2140.44,0.27,-89.95,Cash
31899,107,8303,2023-12-24,3,2115.59,0.29,-302.98,Paytm
31900,194,5582,2024-07-15,2,3475.01,0,1098.07,Paytm
31901,194,3973,2020-11-02,2,3059.73,0,682.79,PhonePe
31902,101,6622,2024-08-11,3,2832.24,0.02,876.48,PhonePe
31903,26,321,2023-09-07,1,1406.49,0.23,-180.24,Card
31904,267,3811,2024-02-18,3,890.42,0,169.44,PayPal
31905,242,1963,2022-07-12,3,1996.89,0.19,-189.22,PayPal
31906,113,2224,2025-12-21,2,2956.18,0.05,353.98,PhonePe
31907,138,4421,2020-06-04,1,2989.77,0.18,-18.59,Cash
31908,287,9798,2025-08-24,1,761.95,0.11,-9.16,Paytm
31909,78,7616,2025-05-15,1,2117.71,0.1,165.44,GPay
31910,2,500,2021-11-26,3,840.68,0,204.76,UPI
31911,49,4436,2023-04-03,3,700.27,0,174.74,Cash
31912,192,9803,2023-11-11,3,3493.06,0,1043.22,PayPal
31913,99,2024,2025-08-30,2,1844.75,0,305.98,Cash
31914,73,2818,2023-06-22,2,553.86,0,63.08,Paytm
31915,158,2674,2022-04-16,3,3098.97,0,955.75,Cash
31916,139,1354,2023-11-19,2,876.87,0.06,73.66,UPI
31917,192,5963,2024-01-15,2,3295.64,0.16,318.5,Card
31918,191,4031,2021-08-02,3,2416.42,0.02,442.94,Paytm
31919,33,716,2022-11-16,1,683.32,0.17,-32.18,UPI
31920,259,7453,2025-07-31,2,592.2,0.12,81.31,Cash
31921,120,4725,2023-12-19,1,1541.97,0,178.95,UPI
31922,135,3842,2022-12-11,3,2435.59,0,664.59,Card
31923,113,8335,2020-01-06,3,2872.48,0,418.09,PhonePe
31924,117,1250,2024-04-29,3,801.13,0.12,78.19,Card
31925,257,6204,2020-08-19,1,625.03,0.08,73.13,UPI
31926,271,9743,2023-01-31,1,730.26,0,76.53,Cash
31927,248,8638,2022-10-24,2,402.09,0.05,69.55,Cash
31928,84,7779,2024-09-27,3,2500.56,0,760.27,Card
31929,166,5223,2025-04-15,2,1127.39,0.25,85.48,Cash
31930,70,2506,2023-05-26,2,2468.28,0.27,-358.62,UPI
31931,172,3419,2025-04-22,3,800.91,0,170.41,Paytm
31932,265,5662,2020-05-31,3,817.41,0,98.35,Cash
31933,117,9493,2023-09-05,2,865.98,0.07,178.56,Cash
31934,202,4557,2024-09-13,2,2013.65,0.05,97.81,PhonePe
31935,77,4026,2025-02-15,1,380.91,0.16,-9.28,UPI
31936,28,6190,2025-04-27,2,608.22,0,153.39,Paytm
31937,29,6338,2021-09-06,1,3459.15,0,1073.12,Cash
31938,243,2467,2024-03-15,2,414.01,0,66.8,Card
31939,87,4368,2023-12-23,1,656.96,0,130.83,Cash
31940,129,9452,2025-09-12,3,2098.37,0,313.06,PhonePe
31941,42,7626,2025-11-05,1,1977.37,0.17,-63.36,UPI
31942,117,6197,2023-12-28,3,856.98,0.1,144.48,UPI
31943,267,8895,2024-07-26,1,940.39,0.02,200.6,UPI
31944,205,7801,2024-11-18,1,1908.61,0.19,77.39,Cash
31945,99,8022,2022-04-05,3,2264.38,0.18,318.02,PhonePe
31946,240,9692,2020-11-14,2,580.94,0.05,103.55,GPay
31947,35,6289,2020-05-07,2,1019.65,0,335.15,Paytm
31948,168,3722,2025-08-06,1,504.55,0.13,77.91,GPay
31949,300,492,2021-02-01,2,1814.81,0,507.29,PhonePe
31950,222,2963,2021-10-02,3,2335.07,0,428.91,PhonePe
31951,280,2219,2020-12-19,3,579.46,0.21,11.82,Card
31952,282,5844,2021-06-01,3,2346.27,0.13,-1.08,Card
31953,187,8536,2020-04-23,3,758.28,0,187.91,Card
31954,257,9815,2022-05-24,3,743.14,0,241.24,Paytm
31955,32,2435,2023-06-04,1,2683.49,0,737.93,UPI
31956,100,6441,2021-10-13,2,990.01,0,228.65,Card
31957,300,5128,2022-07-28,1,1612.5,0.25,-98.14,Card
31958,246,5840,2024-05-31,1,785.29,0,239.69,PayPal
31959,32,2755,2023-09-07,2,2554.35,0,608.79,UPI
31960,13,5180,2020-12-16,2,2514.27,0.17,333.68,Card
31961,241,3709,2025-03-03,1,3675.52,0.09,874.64,Paytm
31962,69,7634,2022-10-29,2,2468.43,0.29,-236.04,Cash
31963,188,3139,2024-11-03,1,2713.85,0.01,226.79,GPay
31964,147,511,2023-01-06,3,1936.26,0.29,-315.57,PayPal
31965,202,1692,2024-12-31,3,2578.76,0.26,93.12,Card
31966,274,7549,2022-09-01,2,1878.22,0,512.22,PayPal
31967,157,1952,2022-02-17,3,2426.88,0.04,466.2,Card
31968,109,9861,2025-10-20,3,2690.96,0.07,604.54,GPay
31969,287,6407,2021-02-08,3,979.15,0.15,144.98,Cash
31970,109,9190,2022-02-12,1,2741.01,0.23,212.53,Cash
31971,234,2348,2021-01-07,2,2412.82,0,722.09,Cash
31972,257,1035,2021-09-04,1,635.87,0,133.97,GPay
31973,293,341,2025-08-01,3,1991.04,0,209.45,GPay
31974,50,248,2025-01-22,2,653.83,0,160.47,GPay
31975,140,3109,2021-01-19,3,1904.62,0.06,190.81,Card
31976,160,2796,2025-09-29,2,3717.35,0.14,703.27,GPay
31977,158,8458,2024-06-29,1,2889.64,0,746.42,UPI
31978,71,4620,2022-06-05,1,2138.17,0.08,420.16,Paytm
31979,77,2373,2021-04-11,3,393.99,0.07,37.17,Cash
31980,215,3206,2023-12-27,1,3034.21,0,654.7,Card
31981,41,2083,2025-04-05,3,539.91,0,172.97,Cash
31982,206,9944,2025-07-23,3,2298.42,0.03,174.37,Cash
31983,181,4548,2022-03-01,1,2990.19,0,751.41,Card
31984,208,7772,2025-05-12,1,2721.82,0,487.02,GPay
31985,289,2512,2022-07-11,3,532.24,0.29,-33.23,Card
31986,220,9910,2020-06-05,1,768.65,0.03,109.52,Cash
31987,172,5497,2021-07-05,2,872.16,0,241.66,Paytm
31988,142,1725,2025-04-04,1,545.01,0.06,116.23,PhonePe
31989,292,9783,2024-02-26,2,469.96,0.13,5.61,Paytm
31990,42,4912,2023-09-23,1,2072.37,0,367.79,Paytm
31991,175,9280,2021-07-09,3,2355.98,0,678.38,UPI
31992,176,2378,2022-07-08,1,1375.58,0.24,-188.86,Card
31993,254,2380,2023-10-01,2,613.92,0.11,107.21,PhonePe
31994,48,7895,2021-01-09,1,2545.62,0.29,-283.65,Cash
31995,181,9433,2022-05-05,1,3074.98,0,836.2,PhonePe
31996,216,3852,2025-02-24,3,760.83,0.08,98.62,Cash
31997,61,5335,2024-12-07,1,1381.53,0,149.15,Cash
31998,249,1827,2023-08-30,2,624.22,0.02,162.85,GPay
31999,30,5559,2025-08-06,3,3283.83,0,837.28,GPay
32000,246,5209,2023-08-09,3,607.54,0.18,-47.42,GPay
32001,105,6816,2023-01-31,1,1802.52,0.19,171.16,Card
32002,248,6520,2023-07-20,2,418.22,0.16,38.86,PayPal
32003,43,9050,2022-11-14,3,1057.38,0,280.16,GPay
32004,293,8622,2024-09-13,1,2272.01,0,490.42,Card
32005,10,6735,2023-02-22,3,401.46,0.26,-17.03,GPay
32006,259,5131,2021-06-05,2,604.38,0,164.55,Card
32007,225,8208,2025-05-19,3,700.01,0.09,2.72,Cash
32008,62,940,2022-09-08,2,2324.84,0,546.85,UPI
32009,284,8110,2020-10-04,1,1486.08,0,283.36,PhonePe
32010,239,1125,2024-08-09,1,941.74,0,260.3,GPay
32011,267,7799,2025-08-21,2,847.65,0.21,-51.34,UPI
32012,130,4445,2020-02-17,2,1741.47,0.12,174.3,PhonePe
32013,165,4674,2022-06-29,1,2469.99,0.11,139.35,UPI
32014,199,1295,2020-04-28,2,549.29,0,140.72,GPay
32015,43,756,2025-08-21,3,929.86,0,152.64,UPI
32016,80,699,2021-05-02,1,2655.35,0.12,372.6,PhonePe
32017,225,1689,2021-04-13,1,929.89,0,295.6,Cash
32018,217,7200,2025-04-16,2,915.13,0,187.54,Card
32019,40,6577,2024-08-15,3,2157.77,0.15,-121.13,PhonePe
32020,18,9516,2020-08-31,3,2062.9,0.08,184.46,Cash
32021,279,7555,2020-07-19,2,785.18,0.29,-90.88,GPay
32022,258,5942,2021-03-16,1,2019.92,0,197.99,Paytm
32023,199,846,2025-12-29,2,508.16,0,99.59,UPI
32024,207,6342,2023-05-13,2,592.11,0,59.32,GPay
32025,150,1633,2023-11-24,1,910.29,0.27,-87.55,PhonePe
32026,249,5127,2025-11-03,1,624.37,0.29,-5.59,GPay
32027,44,998,2023-02-23,2,3591.94,0.14,601.47,UPI
32028,136,702,2023-09-10,2,1064.65,0.15,116.06,Paytm
32029,177,5765,2023-09-20,3,2382.72,0.21,-139.23,Card
32030,230,9599,2025-04-05,3,1899.83,0.25,84.25,PayPal
32031,200,1064,2020-05-27,2,1894.94,0.19,191.93,GPay
32032,129,4709,2025-12-28,2,2014.14,0,228.83,Cash
32033,139,8461,2021-06-03,3,1056.41,0.1,200.17,Card
32034,38,9092,2024-04-20,1,698.22,0,107.85,GPay
32035,198,8695,2021-08-23,1,1765.03,0,248.99,Paytm
32036,88,5078,2022-10-31,1,679.88,0,218.23,PhonePe
32037,207,1906,2024-01-20,1,682.88,0,150.09,GPay
32038,268,1507,2024-12-10,1,1698.49,0.21,82.74,Cash
32039,206,3102,2023-02-06,3,3005.6,0,950.5,Card
32040,269,6435,2020-03-28,3,1956.39,0,596.28,GPay
32041,32,6932,2024-07-27,1,2394.88,0.22,-77.55,PayPal
32042,126,7179,2020-09-11,1,690.42,0.17,36.54,PhonePe
32043,84,8324,2024-11-12,3,2031.03,0.25,-217.02,UPI
32044,247,6421,2023-05-23,1,801.15,0.11,44.23,Card
32045,100,276,2021-10-31,2,1048.39,0.1,182.19,Card
32046,20,6939,2021-02-15,1,1747.27,0.14,46.99,Cash
32047,164,8622,2020-01-07,2,629.95,0,172.88,Card
32048,133,9442,2024-12-02,1,2347.69,0.25,-70.89,Card
32049,158,9488,2022-10-30,1,2584.33,0.08,234.36,Card
32050,168,6096,2022-05-18,1,484.35,0,123.3,Paytm
32051,26,8454,2022-08-06,2,1740.08,0.07,355.03,Cash
32052,79,2223,2024-12-08,2,1028.08,0,284.61,GPay
32053,82,2614,2021-11-18,3,489,0.16,28.62,Card
32054,249,9199,2023-04-12,1,643.12,0,194.23,Card
32055,39,7027,2020-01-04,3,670.14,0,85.87,PhonePe
32056,225,7858,2021-03-23,1,778.93,0.19,-3.36,PhonePe
32057,189,3459,2022-11-24,3,598.38,0.03,131.3,PhonePe
32058,161,9124,2020-02-12,3,821.51,0,207.89,Card
32059,39,4292,2023-04-22,1,720.32,0.19,-0.81,Paytm
32060,242,7034,2023-06-27,1,2244.69,0.2,-10.95,Card
32061,41,4627,2021-09-04,3,549.98,0.3,18.05,PhonePe
32062,228,3350,2023-06-02,3,619.1,0,167.84,Card
32063,203,7473,2024-07-31,2,894.49,0,241.57,UPI
32064,259,115,2025-11-30,3,523.04,0,83.21,Paytm
32065,271,7339,2025-08-23,1,787.25,0,133.52,Cash
32066,74,324,2024-04-18,3,2040.33,0.07,244.18,UPI
32067,221,300,2021-07-22,2,912.59,0,221.13,Card
32068,1,7679,2023-07-08,2,644.69,0.19,86.92,PayPal
32069,293,8575,2021-02-06,2,2032.61,0.25,-257.13,Paytm
32070,245,4921,2021-04-12,1,648.78,0.09,154.16,Card
32071,167,7894,2021-06-08,1,763.47,0,165.91,PayPal
32072,163,7300,2024-03-29,1,820.02,0,183.8,UPI
32073,112,1624,2025-05-19,3,2181.01,0.26,10.57,Card
32074,55,7860,2022-01-18,1,2131.42,0,553.53,UPI
32075,274,6761,2023-12-24,1,1591.53,0,225.53,Card
32076,167,7814,2021-03-01,2,892.64,0,295.08,Card
32077,219,3976,2022-04-19,3,2137.77,0.04,477.86,Cash
32078,19,6455,2020-11-23,1,1704.41,0,407.14,PhonePe
32079,132,7563,2025-03-26,1,667.6,0,101.79,Card
32080,87,1292,2024-09-13,3,736.8,0,210.67,Card
32081,242,4557,2025-01-30,2,2124.98,0.22,-149.22,PhonePe
32082,236,2540,2022-11-02,3,700.28,0.11,52.92,Card
32083,168,7386,2023-10-02,3,449.98,0,88.93,GPay
32084,251,282,2025-03-22,1,889.16,0,172.74,GPay
32085,268,24,2024-06-30,3,1667.65,0.14,175.11,Cash
32086,135,4016,2021-03-03,2,2118.71,0,347.71,Card
32087,230,8270,2025-07-23,3,1696.24,0.06,253.85,GPay
32088,300,3347,2023-10-02,2,1607.1,0.09,154.94,Paytm
32089,266,9772,2022-06-02,3,666.16,0,207.66,Card
32090,281,4882,2024-02-10,2,872.04,0,226.97,Card
32091,25,129,2021-05-29,3,3370.5,0.24,163.08,PhonePe
32092,246,3596,2020-02-10,1,817.01,0.09,197.88,Card
32093,196,5757,2025-04-22,2,820.9,0.25,-66.96,Card
32094,264,377,2024-03-29,2,716.98,0,97.87,PayPal
32095,60,3366,2021-01-31,3,765.77,0,174.42,Paytm
32096,195,7118,2024-07-27,3,422.32,0,79.51,Cash
32097,203,4237,2022-02-26,2,817.8,0,164.88,Cash
32098,171,6066,2020-01-24,2,2336.14,0.23,-244.08,PayPal
32099,220,9952,2023-09-02,3,860.58,0,224.51,Card
32100,243,2842,2022-07-24,1,388.29,0,41.08,Cash
32101,146,4202,2022-01-23,3,2657.05,0.27,143.72,Card
32102,167,5661,2021-12-30,2,840.57,0,243.01,GPay
32103,141,6626,2020-02-18,3,700.72,0,166.69,Card
32104,5,1678,2024-02-29,3,2059.91,0,665.03,UPI
32105,224,9445,2020-06-19,3,2406.76,0,437.38,PayPal
32106,200,5603,2021-02-08,1,1639.76,0,296.79,Cash
32107,268,7998,2020-08-04,2,1661.86,0,402.79,Card
32108,246,7318,2023-04-19,2,624.72,0.02,66.63,PhonePe
32109,295,438,2024-04-21,1,494.18,0,160.26,UPI
32110,175,9591,2023-10-02,2,2452.74,0,775.14,Cash
32111,35,9921,2024-05-07,1,1000.33,0.25,65.75,PhonePe
32112,140,9312,2025-10-25,2,1831.23,0,231.7,PayPal
32113,230,4983,2024-12-04,3,1693.32,0.24,-53.7,Card
32114,19,9022,2022-08-04,1,1552.26,0.29,-195.17,PhonePe
32115,31,9844,2025-07-17,3,2078.26,0,668.83,PayPal
32116,158,421,2024-06-03,2,2811.3,0,668.08,Paytm
32117,44,7651,2023-05-04,2,2755.48,0,267.88,Card
32118,139,2036,2022-10-20,3,878.8,0,128.2,GPay
32119,146,3070,2020-09-16,1,2501.49,0,705.56,UPI
32120,275,6993,2021-02-13,2,659.12,0,157.65,GPay
32121,64,2635,2021-04-06,1,2103.15,0.22,-265.63,UPI
32122,282,1602,2021-09-16,1,2430.36,0,388.03,Card
32123,117,118,2024-04-10,1,867.82,0.07,180.27,Card
32124,233,1135,2025-03-06,3,646.64,0,73.56,Cash
32125,267,2479,2025-05-04,3,954.92,0,233.94,PhonePe
32126,232,5331,2020-09-14,3,602.08,0,58.92,PayPal
32127,142,7755,2022-06-13,2,444.88,0,48.8,PayPal
32128,31,2322,2023-08-11,3,1976.25,0.28,13.47,UPI
32129,88,9070,2020-03-31,3,591.67,0,130.02,Card
32130,46,8268,2024-02-01,3,1092.62,0,339.02,Paytm
32131,244,1238,2024-09-20,1,449.59,0,131.21,PhonePe
32132,134,1116,2020-05-06,3,828.17,0,202.24,Card
32133,14,9006,2023-12-05,1,2695.23,0,789.86,Paytm
32134,63,1880,2020-02-28,2,437.82,0,53.57,GPay
32135,72,5025,2024-03-13,2,1059.63,0,311.61,GPay
32136,272,5034,2021-05-23,2,717.66,0.13,75.4,PayPal
32137,23,8950,2023-05-05,2,2261.18,0,434.17,GPay
32138,111,2114,2024-10-23,2,2513.7,0.23,20.41,Cash
32139,67,8335,2022-11-24,2,962.43,0,185.21,PhonePe
32140,237,7623,2023-01-30,3,912.48,0.05,239.16,Card
32141,293,1859,2023-12-10,3,1969.84,0.01,168.55,Cash
32142,251,9677,2023-04-02,1,849.46,0.26,-87.82,GPay
32143,270,3855,2024-06-09,2,722.54,0,206.63,Cash
32144,249,4139,2021-11-09,1,667.75,0,218.86,UPI
32145,65,3789,2020-05-01,2,2678.54,0.15,52.66,Card
32146,276,906,2025-06-21,2,762.29,0,204.63,Card
32147,129,9209,2021-12-29,2,2476.45,0,691.14,UPI
32148,168,8371,2022-08-07,1,533.79,0.21,60.64,Card
32149,57,1818,2024-07-25,1,2608.42,0.09,531.51,Card
32150,30,1069,2022-05-12,2,3366.53,0.02,852.65,PhonePe
32151,227,5274,2023-05-27,3,2767.79,0,723.76,Cash
32152,294,638,2020-10-25,3,2519.54,0,548.03,Cash
32153,14,2468,2020-05-11,1,2758.27,0,852.9,PhonePe
32154,105,6896,2020-06-21,1,1660.95,0.11,189.37,Paytm
32155,20,7785,2020-09-08,2,1979.06,0.24,48.43,UPI
32156,277,4333,2021-06-14,1,2461.69,0,361.17,GPay
32157,118,8329,2020-06-25,3,787.96,0.2,22.17,GPay
32158,5,8085,2021-05-03,1,1799.24,0.16,116.48,GPay
32159,292,3144,2021-04-26,2,508.96,0.19,9,Paytm
32160,168,4155,2025-12-06,2,404.47,0,43.42,GPay
32161,244,597,2025-12-27,1,419.09,0,100.71,Cash
32162,260,6284,2020-10-26,2,2488.73,0,622.6,Cash
32163,268,728,2022-07-15,1,1434.31,0.29,-240.71,PayPal
32164,156,8218,2021-11-23,2,723.74,0.08,19.34,Card
32165,32,4062,2025-06-08,3,2559.85,0,614.29,Cash
32166,236,1517,2025-06-21,1,770.21,0,199.88,GPay
32167,246,6275,2025-01-10,2,775.07,0.15,113.21,UPI
32168,219,2629,2024-11-10,3,2255.5,0,681.1,Cash
32169,216,7604,2020-02-27,1,662.36,0.26,-111.19,Paytm
32170,27,2448,2025-10-05,2,1016.7,0,304.6,GPay
32171,71,9444,2020-07-28,3,2302.06,0,755.1,Card
32172,197,6094,2024-05-09,3,2253.31,0,372.72,Card
32173,47,8701,2023-09-16,2,2068.29,0,541.18,GPay
32174,17,6577,2025-05-03,3,2052.25,0,306.47,UPI
32175,96,5509,2024-11-30,1,438.88,0.01,106.81,GPay
32176,1,130,2022-04-03,1,550.15,0,114.87,PhonePe
32177,257,1552,2021-01-01,3,652.58,0,150.68,Card
32178,50,5933,2020-08-29,2,585.82,0,92.46,Card
32179,161,7419,2021-08-24,3,737.47,0,123.85,Card
32180,291,1968,2021-01-10,1,2450.7,0.2,57.16,PhonePe
32181,152,544,2023-06-06,3,890.32,0,139.69,Paytm
32182,34,2580,2023-11-09,2,2893.72,0,789.01,UPI
32183,131,3967,2024-09-24,1,2074.83,0,522.93,Cash
32184,295,6824,2022-12-28,1,410.8,0.19,-1.17,Paytm
32185,48,6781,2024-03-26,1,2853.36,0,762.32,GPay
32186,271,3409,2025-07-03,1,908.78,0.07,191.44,Card
32187,23,7034,2022-05-22,1,2348.67,0,521.66,Cash
32188,76,8709,2024-04-04,1,1995.74,0,281.21,GPay
32189,216,2816,2025-04-03,1,782.59,0.29,-45.7,PhonePe
32190,89,8478,2025-03-20,3,952.81,0,196.3,Cash
32191,121,9451,2020-11-02,2,662.28,0.09,69.64,Paytm
32192,295,6925,2020-12-19,1,468.41,0.19,45.49,Cash
32193,86,1211,2020-04-07,1,2476.6,0,722.44,Paytm
32194,45,6460,2022-08-11,3,1029.6,0,291.56,PayPal
32195,280,3274,2025-12-29,3,626.14,0,180.19,Card
32196,152,7709,2021-05-01,3,1039.67,0.16,122.69,UPI
32197,171,5966,2021-03-29,3,2406.23,0.23,-190.11,Card
32198,31,422,2021-11-01,2,1950.52,0,541.09,Cash
32199,67,6799,2021-10-07,3,1120.49,0.05,287.25,Card
32200,91,6792,2020-04-13,2,3584.38,0.19,467,GPay
32201,78,2752,2025-05-20,3,2131.11,0.3,-248.72,PayPal
32202,80,1117,2023-02-24,2,2838.97,0.13,505.79,UPI
32203,15,8799,2025-10-09,3,564.61,0.24,-17.95,Cash
32204,133,9490,2025-11-21,1,2428.09,0.3,-132,Card
32205,253,9211,2024-05-17,1,2969.28,0,790.34,PhonePe
32206,260,6490,2025-07-02,1,2592.67,0,726.54,Card
32207,264,6877,2020-10-08,1,856.88,0.13,126.38,UPI
32208,227,7692,2025-05-18,1,2490.85,0.18,-1.53,PhonePe
32209,17,9915,2020-05-07,1,2575.47,0.29,82.8,UPI
32210,111,8404,2021-05-31,2,2340,0,424.86,PayPal
32211,87,3743,2021-12-15,1,601.15,0,75.02,Paytm
32212,260,5121,2022-06-30,3,2692.29,0,826.16,Paytm
32213,128,3558,2020-11-29,3,931.6,0,210.85,Card
32214,57,8986,2021-11-25,1,2704.24,0,862.09,Card
32215,158,6265,2023-03-06,2,2954.23,0,811.01,Cash
32216,227,4018,2025-05-05,2,2981.65,0,937.62,Cash
32217,108,3514,2022-04-17,1,861.97,0.28,26.37,Card
32218,93,3082,2020-06-24,3,876.65,0,191.88,PayPal
32219,228,9641,2024-07-19,3,589.53,0.28,-26.8,Cash
32220,8,9845,2021-01-16,2,1882.92,0,422.2,UPI
32221,55,5742,2020-03-02,1,2074.77,0,496.88,Card
32222,150,6214,2024-10-18,1,972.73,0,220.67,GPay
32223,268,4415,2025-07-29,3,1725.65,0.21,104.19,UPI
32224,297,306,2020-10-28,1,571.29,0.1,110.1,Paytm
32225,291,3687,2024-12-23,3,2284.48,0.18,-30.13,GPay
32226,259,9354,2024-04-12,2,656.07,0.05,183.44,Cash
32227,86,3271,2021-03-08,3,1985.31,0,231.15,Card
32228,122,6564,2025-01-07,2,2785.95,0,627.24,PhonePe
32229,157,5520,2024-01-18,3,2294.85,0,431.25,Card
32230,134,2662,2020-03-12,3,807.96,0,182.03,Card
32231,3,9852,2025-10-06,1,624.63,0,135.21,PhonePe
32232,33,7137,2020-11-13,1,853.87,0,254.53,GPay
32233,187,4653,2023-07-24,3,853.74,0,283.37,Card
32234,32,1628,2021-09-03,1,2581.08,0,635.52,Card
32235,51,2901,2024-11-18,1,2216.46,0,697.52,Paytm
32236,177,5741,2020-03-19,3,2968.53,0,946.95,GPay
32237,85,5964,2022-10-15,2,415.73,0.26,-51.12,PayPal
32238,132,7174,2020-01-20,1,825.77,0,259.96,Card
32239,62,3349,2022-02-25,3,2325.59,0,547.6,Card
32240,210,7944,2025-02-10,3,672.62,0.02,162.33,PayPal
32241,252,1358,2020-03-09,3,799.04,0.16,132.66,UPI
32242,116,9144,2023-11-16,1,2237.2,0,620.75,Card
32243,235,2809,2020-12-02,3,2483.71,0.26,21.37,Paytm
32244,149,246,2024-04-28,3,2803.31,0,816.09,PayPal
32245,71,750,2025-11-16,3,1781.89,0.26,-228.36,Card
32246,287,751,2021-10-29,3,1008.66,0,321.36,Card
32247,299,9168,2024-05-30,2,912.1,0.24,5.68,PayPal
32248,179,4415,2021-10-11,2,813.47,0.16,123.01,UPI
32249,133,8415,2022-11-14,3,2038.97,0.13,-57.76,GPay
32250,256,3577,2022-08-19,2,614.03,0,165.24,Paytm
32251,91,5715,2022-02-03,2,3554.77,0,1118.42,Cash
32252,224,2935,2020-12-02,3,2424.82,0.26,-175.01,GPay
32253,85,18,2020-03-01,1,431.29,0,72.53,Cash
32254,50,1435,2021-01-13,3,643.65,0.19,28,Paytm
32255,236,969,2020-11-20,3,712,0,141.67,Card
32256,184,7428,2023-12-21,3,440.65,0,84.32,Card
32257,290,9524,2021-07-20,1,581.45,0.14,-15.68,UPI
32258,163,2047,2021-06-30,1,849.7,0.18,60.53,Card
32259,60,6179,2024-09-23,1,839.44,0.1,164.15,PayPal
32260,99,6060,2024-07-29,2,1938.73,0,399.96,GPay
32261,230,7427,2023-05-22,2,1561.8,0,221.18,Paytm
32262,12,4221,2022-07-23,2,3280.93,0,971.19,UPI
32263,250,7686,2023-09-02,2,1049.71,0.23,45.47,PayPal
32264,237,9151,2022-05-26,3,934.08,0.24,82.2,PayPal
32265,120,6324,2024-02-23,3,1846.73,0,483.71,PhonePe
32266,260,949,2024-03-26,1,2584,0.29,-31.49,Cash
32267,9,9188,2020-05-08,1,653.75,0,134.57,UPI
32268,132,3536,2023-09-26,3,719.71,0,153.9,Card
32269,201,2208,2024-05-20,3,498.84,0.09,118.02,Card
32270,291,2171,2021-09-07,3,2566.95,0,663.55,GPay
32271,158,6994,2022-02-12,1,2995.92,0,852.7,GPay
32272,275,9968,2020-11-24,3,744.13,0,242.66,PayPal
32273,299,4790,2023-09-02,1,840.91,0,153.39,PayPal
32274,242,8227,2023-06-24,2,2024.85,0,218.15,Card
32275,271,5314,2022-11-07,1,735.81,0.1,8.5,UPI
32276,108,3573,2023-06-13,1,755.98,0,161.73,Cash
32277,6,8593,2025-06-21,2,989.18,0.29,-3.88,PhonePe
32278,163,6906,2024-10-27,1,944.37,0,308.15,Card
32279,121,3875,2022-12-19,3,747.68,0,214.65,UPI
32280,211,7738,2023-01-15,1,2185.82,0,533.35,PayPal
32281,283,4151,2025-06-13,1,1725.7,0.02,440.33,GPay
32282,55,5203,2025-03-04,3,1947.29,0.15,77.31,GPay
32283,257,4854,2022-09-30,2,643.01,0.04,115.39,Cash
32284,81,9655,2025-08-19,3,964.77,0,304.59,GPay
32285,200,6556,2025-01-29,2,2004.8,0,661.83,Paytm
32286,110,119,2024-07-21,3,2812.05,0.21,79.26,GPay
32287,103,5411,2022-10-24,1,3029.31,0,979.66,Paytm
32288,147,9752,2024-01-03,2,1903.08,0,212.77,UPI
32289,291,1586,2025-06-03,1,2097.4,0,194,Paytm
32290,238,5399,2022-12-28,3,2723.75,0.19,111.55,Card
32291,184,1585,2021-07-10,3,530.67,0,174.34,Paytm
32292,132,5931,2024-06-12,3,760.05,0.24,11.83,Card
32293,143,2393,2023-01-08,1,868.57,0.26,-60.63,Card
32294,32,93,2020-12-10,1,2222.69,0,277.13,PayPal
32295,36,7590,2022-12-20,2,1633.3,0.08,152.79,PayPal
32296,100,6977,2021-01-14,3,874.23,0.25,-105.69,GPay
32297,159,3046,2020-06-04,3,480.21,0.17,73.01,Card
32298,5,7873,2022-01-09,2,1742.48,0.02,312.75,Card
32299,104,9162,2024-08-23,3,2179.04,0,427.97,Card
32300,117,3334,2023-08-19,3,713.09,0.02,72.03,Card
32301,199,8321,2024-09-25,3,529.76,0.09,73.51,Card
32302,119,8295,2020-04-23,2,2057.75,0,495.37,PayPal
32303,8,1273,2022-01-25,2,2170.81,0.29,80.56,Cash
32304,175,274,2023-10-16,3,1882.55,0.22,-209.21,GPay
32305,80,1085,2022-02-20,2,2460.29,0,496.18,Paytm
32306,167,9417,2021-04-27,2,734.26,0.02,122.01,Card
32307,31,2331,2022-05-23,3,2075.66,0,666.23,GPay
32308,195,7788,2021-11-27,3,418.81,0,76,PhonePe
32309,265,4879,2023-09-17,1,1058.89,0.17,159.82,UPI
32310,244,9617,2024-07-03,2,442.3,0,123.92,UPI
32311,82,1801,2024-08-26,2,571.62,0,189.48,GPay
32312,28,6626,2021-06-06,3,604.69,0,149.86,PayPal
